tarih,icerik,orijinal_url
2021-09-07,[Tarih: 2021-09-07] Avrupann En Byk ocuk ve Genlik almalar Merkezinde Aktif Katlm ve Gnlllk Eitimi devam ediyor!,https://www.instagram.com/p/CTg8jZmgYEG/
2021-09-07,[Tarih: 2021-09-07] Aktif Katlm ve Gnlllk ve CV ve Motivasyon Mektubu Hazrlama eitimlerimiz devam ediyor!,https://www.instagram.com/p/CTg6qtQgu-h/
2021-09-06,"[Tarih: 2021-09-06] 6-9 Eyll tarihleri arasnda dzenleyeceimiz ""Tarmsal rnlerin Yetitirilmesi lenmesi ve Pazarlanmas Eitimi"" miz katlmclarmzn tam katlmyla ilk gnne balad.",https://www.instagram.com/p/CTem37io17U/
2021-09-06,"[Tarih: 2021-09-06] 6-10 Eyll tarihleri arasnda dzenleyeceimiz ""CV ve Motivasyon Mektubu Hazrlama Egitimi"" ve ""Aktif Katlm ve Gnlllk Eitimi"" ilk gnne katlmclarmzn tam katlmyla balad.",https://www.instagram.com/p/CTemphKIus-/
2021-09-05,"[Tarih: 2021-09-05] Sevgili Genler pek Yolu Eitimlerine devam ediyor! ""Aktif Katlm ve Gnlllk, zgemi ve Motivasyon Mektubu Hazrlama Eitimi"" 2. grup bavurularmz balad. Eitim Yeri: pek Yolu Uluslararas ocuk ve Genlik almalar Merkezi/Elaz Eitim Tarihleri: 13-14-15-16 Eyll 2021 Eitim Sresi: 4 gn Sre: 32 saat Yolculuk: Katlmclarn yolculuk masraflar karlanmamaktadr. Konaklama: Etkinlik kapsamnda konaklama pek Yolu Uluslararas ocuk ve Genlik almalar Merkezinde gerekletirilecektir. Yemekler: Etkinlik kapsamnda sabah kahvalts, le ve akam yemekleri ile kahve aralar kurumumuz tarafndan karlanacaktr. Not: Eitimimiz sadece Elaz, Malatya, Tunceli ve Bingl illerinde yaayan genlerin bavurusuna aktr. Bavuru iin profildeki linke tklaman yeterli",https://www.instagram.com/p/CTbyxj6gxPb/
2021-08-30,[Tarih: 2021-08-30] 30 Austos Zafer Bayrammz kutlu olsun.,https://www.instagram.com/p/CTL7ioxoSjR/
2021-08-28,"[Tarih: 2021-08-28] Sevgili Genler pek Yolu Eitimlerine devam ediyor! TARIMSAL RNLERN YETTRLMES, LENMES VE PAZARLAMA ETM Eitim Konular; 1. Toprak Nedir Ve Toprak Bakm Nasl Yaplr? (Pratik Ve Teorik) 2. Seraclk Nedir Nasl Yaplr? (Pratik Ve Teorik) 3. Bitkilerin reme ekilleri Ve zellikleri Nelerdir? 4. Tohumlama, elikleme Nasl Yaplr? (Pratik Ve Teorik) 5. Hasat Ve Toplama Nasl Yaplr? (Pratik Ve Teorik) 6. Bitkileri leme Yntemleri Nelerdir? 7. Tarmsal rnlerin Pazar Durumu Nedir Ve Pazarlama Yntemleri Nelerdir? Eitim Yeri: pek Yolu Uluslararas ocuk ve Genlik almalar Merkezi/Elaz Eitim Tarihleri: Katlmak istediiniz tarihleri formdan seebilirsiniz. Eitim Sresi: 4 gn Sre: 32 saat Yolculuk: Katlmclarn yolculuk masraflar karlanmamaktadr. Konaklama: Etkinlik kapsamnda konaklama pek Yolu Uluslararas ocuk ve Genlik almalar Merkezinde gerekletirilecektir. Yemekler: Etkinlik kapsamnda sabah kahvalts, le ve akam yemekleri ile kahve aralar kurumumuz tarafndan karlanacaktr. Not: Eitimimiz sadece Elaz, Malatya, Tunceli ve Bingl illerinde yaayan genlerin bavurusuna aktr. Bavuru iin profilde ki linke tklaman yeterli",https://www.instagram.com/p/CTH5iCBoESW/
2021-08-28,"[Tarih: 2021-08-28] Sevgili Genler pek Yolu Eitimlerine devam ediyor! ""Aktif Katlm ve Gnlllk, zgemi ve Motivasyon Mektubu Hazrlama Eitimi"" bavurularmz balad. Eitim Yeri: pek Yolu Uluslararas ocuk ve Genlik almalar Merkezi/Elaz Eitim Tarihleri: 06-07-08-09-10 Eyll 2021 Eitim Sresi: 5 gn Sre: 32 saat Yolculuk: Katlmclarn yolculuk masraflar karlanmamaktadr. Konaklama: Etkinlik kapsamnda konaklama pek Yolu Uluslararas ocuk ve Genlik almalar Merkezinde gerekletirilecektir. Yemekler: Etkinlik kapsamnda sabah kahvalts, le ve akam yemekleri ile kahve aralar kurumumuz tarafndan karlanacaktr. Not: Eitimimiz sadece Elaz, Malatya, Tunceli ve Bingl illerinde yaayan genlerin bavurusuna aktr. Bavuru iin profildeki linke tklaman yeterli",https://www.instagram.com/p/CTHqyIhIJ6m/
2021-08-28,"[Tarih: 2021-08-28] Sevgili Genler pek Yolu Eitimlerine devam ediyor! ""Aktif Katlm ve Gnlllk, zgemi ve Motivasyon Mektubu Hazrlama Eitimi"" bavurularmz balad. Eitim Yeri: pek Yolu Uluslararas ocuk ve Genlik almalar Merkezi/Elaz Eitim Tarihleri:06-07-08-09-10 Eyll 2021 Eitim Sresi: 5 gn Sre: 32 saat Yolculuk: Katlmclarn yolculuk masraflar karlanmamaktadr. Konaklama: Etkinlik kapsamnda konaklama pek Yolu Uluslararas ocuk ve Genlik almalar Merkezinde gerekletirilecektir. Yemekler: Etkinlik kapsamnda sabah kahvalts, le ve akam yemekleri ile kahve aralar kurumumuz tarafndan karlanacaktr. Not: Eitimimiz sadece Elaz, Malatya, Tunceli ve Bingl illerinde yaayan genlerin bavurusuna aktr. Bavuru iin profildeki linke tklaman yeterli",https://www.instagram.com/p/CTHcmnyoYva/
2021-08-26,[Tarih: 2021-08-26] 23-26 Austos tarihleri arasnda dzenlediimiz PCM (Proje Dngs ve Ynetimi Eitimi) ve Tarmsal rnlerin Yetitirilmesi lenmesi ve Pazarlanmas Eitimlerimizi baaryla tamamlayp katlmclarmza sertifikalarn takdim ettik. Tm katlmclarmza yapacaklar almalarda pek Yolu ailesi olarak baarlar dileriz. Agustos ayn 8 eitim ile kapatyoruz. Eyll aynda egitimlerimiz tekrar devam edecektir. Eitimlerimizin bavuru formlar sayfamzdan duyuru olarak sizlerle paylalacaktr. Duyurusu yaplan ve bavuru formu alan egitimlerimize bavuru yaparak cretsiz olarak yararlanabilirsiniz.,https://www.instagram.com/p/CTCX4cvI1yW/
2021-08-25,[Tarih: 2021-08-25] Roket Yarmasnda son aama olan Ata Hazrlk Raporundan(AHR) tam puan alarak finale kalan pek Yolu Roket Takmmz tebrik ediyoruz. Teekkrler,https://www.instagram.com/p/CS_8LNyITww/
2021-08-25,[Tarih: 2021-08-25] Before/After Yaklak 45 gn nce yaptmz ilk organik tarm egitimimizde hasatn katlmclarmzn yapt kantaron bitkisini maserasyon yntemi ile ileyip gne nda beklemeye almtk. 45 gnn sonunda kantaron yan elde ettik.,https://www.instagram.com/p/CS_5d71IHUp/
2021-08-25,[Tarih: 2021-08-25] Tarmsal rnlerin Yetitirilmesi lenmesi ve Pazarlanmas Eitimimizin 3. Gnnde katlmclarmz ile uygulama blmne gei yaptk.,https://www.instagram.com/p/CS_R63zIInB/
2021-08-23,[Tarih: 2021-08-23] pek Yolu Uluslararas ocuk ve Genlik almalar Merkezi,https://www.instagram.com/p/CS61XWpI2m1/
2021-08-23,"[Tarih: 2021-08-23] Austos ay ierisinde, 4 grup olarak planladmz ""Tarmsal rnlerin Yetitirilmesi lenmesi ve Pazarlanmas Eitimi""miz 4. ve son grubumuzun katlmyla ilk gnne balad.",https://www.instagram.com/p/CS6onwvoUpj/
2021-08-23,"[Tarih: 2021-08-23] Austos ay ierisinde, 4 grup olarak planladmz PCM (Proje Dngs ve Ynetimi Eitimi)miz 4. ve son grubumuzun katlmyla ilk gnne balad.",https://www.instagram.com/p/CS6oYVGosAW/
2021-08-21,[Tarih: 2021-08-21] TRT GAP DYARBAKIR Radyosu yremizden programna konuk oluyoruz.,https://www.instagram.com/p/CS2YBWJoVEj/
2021-08-20,[Tarih: 2021-08-20] 23-26 Austos tarihleri arasnda dzenleyeceimiz PCM (Proje Dngs ve Ynetimi) katlmc listesi aklanmtr.,https://www.instagram.com/p/CSzHSf3IL01/
2021-08-20,"[Tarih: 2021-08-20] 23-26 Austos tarihleri arasnda dzenleyeceimiz ""Tarmsal rnlerin Yetitirilmesi lenmesi ve Pazarlanmas Eitimi"" mizin katlmc listesi aklanmtr.",https://www.instagram.com/p/CSyzajvIU7C/
2021-08-19,[Tarih: 2021-08-19] pek Yolu llerindeki Kadn ve Genlerin Aktif Yaama Dahil Edilmesi ve stihdama Katk Projesi kapsamnda dzenlediimiz 4 gnlk PCM (Proje Dngs ve Ynetimi Eitimi) ve Tarmsal rnlerin Yetitirilmesi lenmesi ve Pazarlanmas Eitimlerimizi baaryla tamamlayp katlmclarmza sertifikalarn takdim ettik. Tm katlmclarmza yapacaklar almalarda pek Yolu ailesi olarak baarlar dileriz.,https://www.instagram.com/p/CSw8HqGIcon/
2021-08-19,"[Tarih: 2021-08-19] pek Yolu llerindeki Kadn ve Genlerin Aktif Yaama Dahil Edilmesi ve stihdama Katk Projesi kapsamnda dzenlediimiz ""Tarmsal rnlerin Yetitirilmesi lenmesi ve Pazarlanmas Eitimi""miz 4. ve son gnnde katlmclarmzn hasatn yapt adaay bitkisinden uucu ya alma ilemini baaryla gerekletirdi.",https://www.instagram.com/p/CSv_oOAIg7l/
2021-08-18,[Tarih: 2021-08-18] nsansz Hava Aralar takmlarmz son aamay da baaryla geerek finalist takm olmay baard. Takmlarmza finalde baarlar diliyoruz.,https://www.instagram.com/p/CSulnGDIB8I/
2021-08-18,"[Tarih: 2021-08-18] ""Tarmsal rnlerin Yetitirilmesi lenmesi ve Pazarlanmas Eitimi""mizin 3. Grubunun katlmclar ile organik tarm alanmzda uygulama blmne gei yaptk. Egitimimizin bu blmnde hasatn katlmclarmz ile birlikte yapacamz adaay bitkisinin, egitimin son gnnde uucu yan karma ilemini gerekletireceiz.",https://www.instagram.com/p/CStRsXjI6vV/
2021-08-17,[Tarih: 2021-08-17] PROJE DNGS YNETM ETM 2. GN,https://www.instagram.com/p/CSqsJmioRxE/
2021-08-16,[Tarih: 2021-08-16] pek Yolu Uluslararas ocuk ve Genlik almalar Merkezi Proje Dngs Ynetimi Eitimi sorun analizi ile devam ediyor,https://www.instagram.com/p/CSo7u8wo-yA/
2021-08-16,[Tarih: 2021-08-16] Proje Dngs Ynetimi Atlye almas,https://www.instagram.com/p/CSo2dNeIQpM/
2021-08-16,"[Tarih: 2021-08-16] Elaz-Bingl-Tunceli-Malatya illerinden gelen katlmclarmz ile ""Tarmsal rnlerin Yetitirilmesi lenmesi ve Pazarlanmas Eitimi""miz ilk gnne balad.",https://www.instagram.com/p/CSonZGOI3ez/
2021-08-16,"[Tarih: 2021-08-16] Elaz-Bingl-Tunceli-Malatya illerinden gelen katlmclarmz ile PCM ""Proje Dngs ve Ynetimi Eitimi"" balad.",https://www.instagram.com/p/CSonJqooJNJ/
2021-08-13,[Tarih: 2021-08-13] 16-19 tarihleri arasnda dzenleyeceimiz Tarmsal rnlerin Yetitirilmesi lenmesi ve Pazarlanmas Eitimi katlmc listesi aklanmtr. Eitim tarihinde pek Yolu'nda grmek zere,https://www.instagram.com/p/CSg4bs2or2Y/
2021-08-13,"[Tarih: 2021-08-13] 16-19 Austos tarihleri arasnda dzenleyeceimiz PCM ""Proje Dngs ve Ynetimi Eitimi""mizin katlmc listesi aklanmtr. Eitim tarihinde pek Yolu'nda grmek zere",https://www.instagram.com/p/CSgmKSeI_R8/
2021-08-12,"[Tarih: 2021-08-12] pek Yolu llerindeki Kadn ve Genlerin Aktif Yaama Dahil Edilmesi ve stihdama Katk Projesi kapsamnda dzenlediimiz 4 gn sren ""Tarmsal rnlerin Yetitirilmesi lenmesi ve Pazarlanmas Eitimi"" mizde organik tarm alannda hasatn katlmclarmzn yapt rnlerin uucu yan karma ilemini uygulamal olarak baaryla gerekletirdik.",https://www.instagram.com/p/CSe2MofoT_D/
2021-08-12,"[Tarih: 2021-08-12] Bu hafta iinde iki egitim olarak planladmz PCM (Proje Dngs ve Ynetimi Eitimi) ve ""Tarmsal rnlerin Yetitirilmesi lenmesi ve Pazarlanmas Eitimi""nlerini baaryla tamamlayp katlmclarmza sertifikalarn takdim ettik. Tm katlmclarmza yapacaklar almalarda pek Yolu ailesi olarak baarlar dileriz.",https://www.instagram.com/p/CSer7tuIg1m/
2021-08-12,"[Tarih: 2021-08-12] Frat Kalknma Ajans Genel Sekreteri Sn. Abdulvahap Younlu ve Bilim Sanayi ve Teknoloji Bakanl uzmanlar egitimimizi ve tesisimizi ziyaret ederek, katlmclarmza sertifikalarn verip almalarmz hakknda bilgi aldlar.",https://www.instagram.com/p/CSedys7ogJR/
2021-08-12,[Tarih: 2021-08-12] PCM Eitimi'miz 4. Gnnde gruplarmzn proje sunumu ile devam ediyor.,https://www.instagram.com/p/CSeDF-cITcW/
2021-08-11,[Tarih: 2021-08-11] pekyolu Uluslararas ocuk ve Genlik almalar Merkezinde Tarm eitimleri kapsamnda katlmclarmza budama elikleme alama yntemlerini anlattk.,https://www.instagram.com/p/CSbVOuTo77b/
2021-08-10,[Tarih: 2021-08-10] Organik tarm eitimimiz devam ediyor,https://www.instagram.com/p/CSY7HV0IjLU/
2021-08-10,"[Tarih: 2021-08-10] PCM Eitimimiz 2. Gnnde ""Sorun Analizi"" oturumu ile devam ediyor.",https://www.instagram.com/p/CSYrfEvoYRW/
2021-08-10,"[Tarih: 2021-08-10] ""Tarmsal rnlerin Yetitirilmesi lenmesi ve Pazarlanmas Eitimi""miz 2. Gnnde teorik egitim ile devam ediyor. Egitimin 3. ve 4. Gnnde uygulama blmne gei yapacaz.",https://www.instagram.com/p/CSYqf_ZoNX6/
2021-08-09,[Tarih: 2021-08-09] Proje Dngs Ynetimi Eitimi devam ediyor!,https://www.instagram.com/p/CSWvKUwoJjh/
2021-08-09,"[Tarih: 2021-08-09] Austos ay ierisinde 4 egitim olarak planladmz ""Tarmsal rnlerin Yetitirilmesi lenmesi ve Pazarlanmas Eitimi""miz 2. Grubumuzun katlmyla ilk gnne balad.",https://www.instagram.com/p/CSWfZ8oIzU0/
2021-08-09,"[Tarih: 2021-08-09] Austos ay ierisinde 4 egitim olarak planladmz PCM ""Proje Dngs ve Ynetimi Eitimi""miz 2. Grubumuzun katlmyla ilk gnne balad.",https://www.instagram.com/p/CSWe7v-IM89/
2021-08-07,[Tarih: 2021-08-07] pek Yolu Roket Takmmzn Akademik Danman Frat niversitesi Srekli Eitim Merkezi Mdr Do.Dr lyas SOMUNKIRAN takmmz ziyaret edip almalar hakknda bilgi ald. Akademik destek salayan Frat niversitesine ve akademik danmanmza teekkr ederiz,https://www.instagram.com/p/CSRyLz-obi8/
2021-08-07,[Tarih: 2021-08-07] 9-12 Austos tarihleri arasnda dzenleyeceimiz PCM (Proje Dngs ve Ynetimi Eitimi) mizin katlmc listesi aklanmtr. Egitim tarihinde pek Yolu'nda grmek zere,https://www.instagram.com/p/CSRBFguIied/
2021-08-06,"[Tarih: 2021-08-06] Blgenin en byk ve en kapsaml niversitelerinden biri olan; bilim, sanat, kltr, spor faaliyetlerinin kavak noktas yemyeil kamps ve renci dostu ehrin parlayan yldz Frat niversitesi seni bekliyor.!",https://www.instagram.com/p/CSPfiZ8ourJ/
2021-08-06,"[Tarih: 2021-08-06] ""Tarmsal rnlerin Yetitirilmesi lenmesi ve Pazarlanmas Eitimi"" kapsamnda 9-12 Austos tarihleri arasnda dzenleyeceimiz egitimimizin katlmc listesi aklanmtr. Eitim tarihinde pek Yolu'nda grmek zere",https://www.instagram.com/p/CSOZLsDoIsb/
2021-08-05,"[Tarih: 2021-08-05] ""pek Yolu llerindeki Kadn ve Genlerin Aktif Yaama Dahil Edilmesi ve stihdama Katk Projesi"" kapsamnda dzenlediimiz 4 gnlk PCM ""Proje Dngs ve Ynetimi Eitimi"" mizi baaryla tamamladk. Katlmclarmza yapacaklar almalarda baarlar dileriz.",https://www.instagram.com/p/CSMOXg-ITeN/
2021-08-05,"[Tarih: 2021-08-05] ""Tarmsal rnlerin Yetitirilmesi lenmesi ve Pazarlanmas Eitimi"" kapsamnda dzenlediimiz 4 gnlk uygulamal tarm egitimimizi baaryla tamamlayp, katlmclarmza sertifikalarn takdim ettik. Katlmclarmza tarm alannda yapacaklar almalarda baarlar dileriz.",https://www.instagram.com/p/CSMCDW_oppT/
2021-08-05,[Tarih: 2021-08-05] Organik Tarm Egitimimizin son gnnde katlmclarmz ile birlikte hasatn yaptmz biberiye bitkisinin uucu yan karmay baardk.,https://www.instagram.com/p/CSL7mKPIefA/
2021-08-04,"[Tarih: 2021-08-04] ""pek Yolu llerindeki Kadn ve Genlerin Aktif Yaama Dahil Edilmesi ve stihdama Katk Projesi"" kapsamnda dzenlediimiz PCM ""Proje Dngs ve Ynetimi Eitimi""miz devam etmektedir.",https://www.instagram.com/p/CSKO5SyIfEJ/
2021-08-04,"[Tarih: 2021-08-04] ""pek Yolu llerindeki Kadn ve Genlerin Aktif Yaama Dahil Edilmesi ve stihdama Katk Projesi"" kapsamnda egitimlerimiz devam etmektedir.",https://www.instagram.com/p/CSJ6hoFoAeL/
2021-08-04,"[Tarih: 2021-08-04] Tarm Egitimimizin 3. Gnnde organik tarm alanmzda hasatn katlmclarmz ile birlikte yaptmz biberiye bitkisinin, egitimin son gnnde uucu ya karma ilemine geeceiz.",https://www.instagram.com/p/CSJZvG-oBQN/
2021-08-04,[Tarih: 2021-08-04] Tarm Egitimimizin 3. Gnnde katlmclarmz ile organik tarm alanmzda uygulama blmne gei yaptk.,https://www.instagram.com/p/CSJOFPdI7kn/
2021-08-03,[Tarih: 2021-08-03] Proje Dngs Ynetimi Eitimimiz devam ediyor! letiim ve ortaklk kurma uygulamamz,https://www.instagram.com/p/CSHSvdoobb5/
2021-08-03,[Tarih: 2021-08-03] Proje Dngs Ynetimi eitimimiz atlye almalar ile devam ediyor.,https://www.instagram.com/p/CSGxaIWIa0a/
2021-08-03,"[Tarih: 2021-08-03] PCM Eitimi'miz atlye almasnda katlmclarmzn ""Sorun Analizi"" oturumu ile devam ediyor.",https://www.instagram.com/p/CSGngYyoZ6t/
2021-08-03,[Tarih: 2021-08-03] Tarmsal rnlerin Yetitirilmesi lenmesi ve Pazarlanmas Eitimimiz 2. Gnne teorik eitim ile balad. Egitimimizin 3. ve 4. gnnde uygulama blm ile devam edeceiz.,https://www.instagram.com/p/CSGk3IWosVJ/
2021-08-03,[Tarih: 2021-08-03] PCM Eitimi'mizin 2. Gnne baladk.,https://www.instagram.com/p/CSGkmgbIdhG/
2021-08-02,[Tarih: 2021-08-02] Elaz l zel daresi Genel Sekreter Yardmcmz Sn Murat OKUBAY Teknofeste katlacak olan roket takmmz ziyaret edip almalar hakknda bilgi ald.,https://www.instagram.com/p/CSE-A8PI3RD/
2021-08-02,[Tarih: 2021-08-02] Eitimlerimiz ilk gnnde teorik eitim ile devam ediyor.,https://www.instagram.com/p/CSEygSwobaZ/
2021-08-02,"[Tarih: 2021-08-02] Elaz-Bingl-Tunceli-Malatya illerinden gelen katlmclarmz ile ""Tarmsal rnlerin Yetitirilmesi lenmesi ve Pazarlanmas Eitimi"" mizin ilk gnne baladk.",https://www.instagram.com/p/CSEeHZtI9GW/
2021-08-02,"[Tarih: 2021-08-02] Elaz-Bingl-Tunceli-Malatya illerinden gelen katlmclarmz ile PCM ""Proje Dngs ve Ynetimi Eitimi"" mizin ilk gnne baladk.",https://www.instagram.com/p/CSEd4-wods5/
2021-08-02,[Tarih: 2021-08-02] Elaz Vali Yardmcmz Sn Abdulkerem ABBASOLU Teknofeste katlacak olan roket takmmzn almalarn yerinde inceledi,https://www.instagram.com/p/CSEQrEto0De/
2021-08-01,[Tarih: 2021-08-01] Roketimizin kanatklar montajland,https://www.instagram.com/p/CSCApbToez_/
2021-07-29,[Tarih: 2021-07-29] Teknofeste hazrlanan nsansz Hava Aralar takmmz test uularna devam ediyor,https://www.instagram.com/p/CR6wCuuBWq_/
2021-07-29,"[Tarih: 2021-07-29] 2-5 Agustos tarihleri arasnda dzenleyeceimiz ""Tarmsal rnlerin Yetitirilmesi lenmesi ve Pazarlanmas Eitimi"" mizin katlmclar belirlenmitir. Egitim tarihinde pek Yolu'nda grmek zere",https://www.instagram.com/p/CR5wbD2Bljc/
2021-07-28,"[Tarih: 2021-07-28] 2-5 Austos tarihleri arasnda yapacamz PCM ""Proje Dngs ve Ynetimi Eitimi"" mizin katlmclar belirlenmitir. Eitim tarihinde pek Yolu'nda grmek zere.",https://www.instagram.com/p/CR3FPSVB1ht/
2021-07-27,[Tarih: 2021-07-27] ocuklarmz bugn tarmsal retim srecini rendiler. Tarm alanmzda verimli bir gn geiren ocuklar deneyimsel renme srecini tamamladlar.,https://www.instagram.com/p/CR1U7ZAB8OK/
2021-07-14,"[Tarih: 2021-07-14] Demokrasimizi, vatanmzn birlik ve beraberliini korumak iin ehit ve gazi olan vatandalarmz 15 Temmuz Demokrasi ve Milli Beraberlik Gn'nde rahmetle anyor, gazilerimize kranlarmz sunuyoruz.",https://www.instagram.com/p/CRUpIgRhQ_k/
2021-07-14,[Tarih: 2021-07-14] hazrlklarmz tam gaz devam ediyor,https://www.instagram.com/p/CRUcANEAkGm/
2021-07-14,"[Tarih: 2021-07-14] Sevgili Genler pek Yolu Eitimlerine devam ediyor! TARIMSAL RNLERN YETTRLMES, LENMES VE PAZARLAMA ETM Eitim Konular; 1. Toprak Nedir Ve Toprak Bakm Nasl Yaplr? (Pratik Ve Teorik) 2. Seraclk Nedir Nasl Yaplr? (Pratik Ve Teorik) 3. Bitkilerin reme ekilleri Ve zellikleri Nelerdir? 4. Tohumlama, elikleme Nasl Yaplr? (Pratik Ve Teorik) 5. Hasat Ve Toplama Nasl Yaplr? (Pratik Ve Teorik) 6. Bitkileri leme Yntemleri Nelerdir? 7. Tarmsal rnlerin Pazar Durumu Nedir Ve Pazarlama Yntemleri Nelerdir? Eitim Yeri: pek Yolu Uluslararas ocuk ve Genlik almalar Merkezi/Elaz Eitim Tarihleri: Katlmak istediiniz tarihleri formdan seebilirsiniz. Eitim Sresi: 4 gn Sre: 32 saat Yolculuk: Katlmclarn yolculuk masraflar karlanmamaktadr. Konaklama: Etkinlik kapsamnda konaklama pek Yolu Uluslararas ocuk ve Genlik almalar Merkezinde gerekletirilecektir. Yemekler: Etkinlik kapsamnda sabah kahvalts, le ve akam yemekleri ile kahve aralar kurumumuz tarafndan karlanacaktr. Not: Eitimimiz sadece Elaz, Malatya, Tunceli ve Bingl illerinde yaayan genlerin bavurusuna aktr. Bavuru iin profilde ki linke tklaman yeterli",https://www.instagram.com/p/CRUXiaSA7d8/
2021-07-13,"[Tarih: 2021-07-13] Sevgili Genler pek Yolu Eitimlerine devam ediyor! Proje Dngs ve Ynetimi Eitimi bavurularmz balad. Eitim Yeri: pek Yolu Uluslararas ocuk ve Genlik almalar Merkezi/Elaz Eitim Tarihleri: Katlmak istediiniz tarihleri formdan seebilirsiniz. Eitim Sresi: 4 gn (3 gn teori ve 1 gn uygulama) Sre: 30 saat Yolculuk: Katlmclarn yolculuk masraflar karlanmamaktadr. Konaklama: Etkinlik kapsamnda konaklama pek Yolu Uluslararas ocuk ve Genlik almalar Merkezinde gerekletirilecektir. Yemekler: Etkinlik kapsamnda sabah kahvalts, le ve akam yemekleri ile kahve aralar kurumumuz tarafndan karlanacaktr. Not: Eitimimiz sadece Elaz, Malatya, Tunceli ve Bingl illerinde yaayan genlerin bavurusuna aktr. Eitimi al ekibini kur projeni yaz frsatlardan faydalan ! Bavuru iin profilde ki linke tklaman yeterli",https://www.instagram.com/p/CRR2EBHAATF/
2021-07-13,[Tarih: 2021-07-13] ocuklarmzn geliimine ynelik farkl temalarda eitimlerimiz devam ediyor! Okuluk Futbol Tarm Drone,https://www.instagram.com/p/CRRQT9DAkLo/
2021-07-10,[Tarih: 2021-07-10] kapsamnda dzenlenen Tbitak Liseleraras HA yarmasna hazrlanan pek Yolu Uav Team takmmz HA pistimiz de deneme uularna devam ediyor,https://www.instagram.com/p/CRKDAKNpFrE/
2021-07-09,[Tarih: 2021-07-09] lk stajyerimiz Frat niversitesi rencisi Arif Viyanada! Kendisine baarl ve keyifli bir staj dnemi dileriz.,https://www.instagram.com/p/CRHQ2XqB6Rk/
2021-07-08,"[Tarih: 2021-07-08] Tam Kapanma Tedbirleri gerei ertelemek durumunda kaldmz ""Drone Kullanma Eitimi"" mizin ilk etabn son grubumuzun katlmyla baaryla tamamlayp, katlmclarmza sertifikalarn takdim ettik. Artk onlarda drone uurabiliyorlar.",https://www.instagram.com/p/CREdCP_Bb4W/
2021-07-08,[Tarih: 2021-07-08] Uygulama blmmzden bir kare # flight,https://www.instagram.com/p/CREEprtB_l1/
2021-07-08,[Tarih: 2021-07-08] Drone Kullanma Eitimi 2. gnnde uygulama blm ile devam ediyor.,https://www.instagram.com/p/CRD7tHUBpmd/
2021-07-07,"[Tarih: 2021-07-07] Tam kapanma tedbirleri gerei ertelemek zorunda kaldmz ""Drone Kullanma Eitimi""mize baladk.",https://www.instagram.com/p/CRBUFy6h28X/
2021-07-05,[Tarih: 2021-07-05] pek Yolu Uluslararas ocuk ve Genlik almalar Merkezi,https://www.instagram.com/p/CQ9WDEQhe4w/
2021-07-04,[Tarih: 2021-07-04] Teknofest Hatras,https://www.instagram.com/p/CQ59OkthIil/
2021-07-04,[Tarih: 2021-07-04] dl treni balyor.,https://www.instagram.com/p/CQ57q0KBJ8s/
2021-07-04,[Tarih: 2021-07-04] ooooook hzllar! Saate 150 km yi aan hzlarda gerekleen yarlar ikinci gn daha zorlu ve daha heyecanl!,https://www.instagram.com/p/CQ5qb_GhB6z/
2021-07-04,[Tarih: 2021-07-04] pek Yolunun z ocuklarmz.,https://www.instagram.com/p/CQ5lXyrBfNy/
2021-07-04,[Tarih: 2021-07-04] Takmlar ve yar Heyecan dorukta!,https://www.instagram.com/p/CQ5dAoEBbFi/
2021-07-04,[Tarih: 2021-07-04] ocuklarmz en nde her zaman,https://www.instagram.com/p/CQ5cqhah0Qu/
2021-07-04,[Tarih: 2021-07-04] in en nemli noktalarndan birisi deneyimlemektir. Ekip arkadalarmz pilotlarn gznden yarlara ahit oldular.,https://www.instagram.com/p/CQ5Z9uvhhU3/
2021-07-04,[Tarih: 2021-07-04] Drone ampiyonas son srat devam ediyor!,https://www.instagram.com/p/CQ5W4nABYwU/
2021-07-04,[Tarih: 2021-07-04] Takmlar ikinci gn hazrlklarna balad. Byk final heyecan pek Yolu Uluslararas ocuk ve Genlik almalar Merkezinde,https://www.instagram.com/p/CQ5STPTBVUt/
2021-07-03,[Tarih: 2021-07-03] Teknofest Trkiye Drone ampiyonas,https://www.instagram.com/p/CQ3mAAGBc_7/
2021-07-03,[Tarih: 2021-07-03] tm hzyla devam ediyor,https://www.instagram.com/p/CQ3daMvBNkD/
2021-07-03,[Tarih: 2021-07-03] pek Yolu ve ocuklarmz,https://www.instagram.com/p/CQ3dMbShuvy/
2021-07-03,[Tarih: 2021-07-03] Trkiye Drone ampiyonas,https://www.instagram.com/p/CQ3WRyehWWC/
2021-07-03,[Tarih: 2021-07-03] pek Yolunun z ocuklar,https://www.instagram.com/p/CQ3VTnxBLcg/
2021-07-03,[Tarih: 2021-07-03] Yarlar devam ediyor,https://www.instagram.com/p/CQ3Rhk3hJdt/
2021-07-03,[Tarih: 2021-07-03] Genler alyor Trkiye iin retiyor!,https://www.instagram.com/p/CQ3P_ELhkt6/
2021-07-03,[Tarih: 2021-07-03] pek Yolu Uluslararas ocuk ve Genlik almalar Merkezi minik misafirleri ile Teknofest Drone ampiyonasna ev sahiplii yapyor.,https://www.instagram.com/p/CQ3PvuSh6Qu/
2021-07-03,[Tarih: 2021-07-03] Drone ampiyonas son srat devam ediyor. Saatte 150 km hza kabilen dronlar tm gleri ile yaryorlar.,https://www.instagram.com/p/CQ3MxtIB8Gk/
